Airline,Source,Destination,Duration,Total stops,Price,Date
Turkish Airlines,NYC,RUH,22h 15m ,1 stop ,"2,944 SAR ",08-02-2022
"American Airlines, Qatar Airways",NYC,RUH,20h 15m ,1 stop ,"3,074 SAR ",08-02-2022
Lufthansa,NYC,RUH,17h 35m ,1 stop ,"3,490 SAR ",08-02-2022
Lufthansa,NYC,RUH,19h 55m ,1 stop ,"3,490 SAR ",08-02-2022
"United Airlines, Lufthansa",NYC,RUH,17h 35m ,1 stop ,"3,557 SAR ",08-02-2022
"United Airlines, Lufthansa",NYC,RUH,19h 55m ,1 stop ,"3,557 SAR ",08-02-2022
Emirates,NYC,RUH,20h 05m ,1 stop ,"3,756 SAR ",08-02-2022
KLM,NYC,RUH,17h 50m ,1 stop ,"3,759 SAR ",08-02-2022
KLM,NYC,RUH,19h 50m ,1 stop ,"3,759 SAR ",08-02-2022
Emirates,NYC,RUH,18h 30m ,1 stop ,"3,790 SAR ",08-02-2022
Emirates,NYC,RUH,19h 25m ,1 stop ,"3,790 SAR ",08-02-2022
KLM,NYC,RUH,20h 45m ,1 stop ,"3,759 SAR ",08-02-2022
Emirates,NYC,RUH,24h 05m ,1 stop ,"3,790 SAR ",08-02-2022
"Air France, SAUDIA",NYC,RUH,17h 45m ,1 stop ,"4,048 SAR ",08-02-2022
"Finnair, British Airways",NYC,RUH,17h 15m ,1 stop ,"4,497 SAR ",08-02-2022
"Emirates, flynas",NYC,RUH,17h 45m ,1 stop ,"4,369 SAR ",08-02-2022
"Finnair, SAUDIA",NYC,RUH,16h 35m ,1 stop ,"4,875 SAR ",08-02-2022
"Virgin Atlantic, SAUDIA",NYC,RUH,16h 14m ,1 stop ,"7,484 SAR ",08-02-2022
"American Airlines, British Airways",NYC,RUH,15h 35m ,1 stop ,"7,633 SAR ",08-02-2022
British Airways,NYC,RUH,15h 35m ,1 stop ,"7,656 SAR ",08-02-2022
"Finnair, Egypt Air",NYC,RUH,22h 40m ,2 stops ,"2,316 SAR ",08-02-2022
Multiple Airlines,NYC,RUH,21h 20m ,2 stops ,"2,508 SAR ",08-02-2022
Ethiopian Air,NYC,RUH,21h 40m ,2 stops ,"2,603 SAR ",08-02-2022
"Egypt Air, flyadeal",NYC,RUH,19h 05m ,2 stops ,"2,746 SAR ",08-02-2022
"Egypt Air, flynas",NYC,RUH,18h 35m ,2 stops ,"2,757 SAR ",08-02-2022
"Lufthansa, Egypt Air",NYC,RUH,23h 25m ,2 stops ,"2,773 SAR ",08-02-2022
"Brussels Airlines, Egypt Air",NYC,RUH,23h 25m ,2 stops ,"2,773 SAR ",08-02-2022
"Air France, Royal Jordanian",NYC,RUH,18h 20m ,2 stops ,"3,123 SAR ",08-02-2022
"Air France, Royal Jordanian",NYC,RUH,21h 40m ,2 stops ,"3,123 SAR ",08-02-2022
Qatar Airways,NYC,RUH,23h 40m ,2 stops ,"3,154 SAR ",08-02-2022
"Emirates, Egypt Air",NYC,RUH,20h 40m ,2 stops ,"3,180 SAR ",08-02-2022
"Aeroflot, SAUDIA",NYC,RUH,22h 00m ,2 stops ,"3,312 SAR ",08-02-2022
Air Canada,NYC,RUH,20h 00m ,2 stops ,"3,401 SAR ",08-02-2022
Air Canada,NYC,RUH,20h 10m ,2 stops ,"3,401 SAR ",08-02-2022
Air Canada,NYC,RUH,21h 14m ,2 stops ,"3,401 SAR ",08-02-2022
Air Canada,NYC,RUH,23h 00m ,2 stops ,"3,401 SAR ",08-02-2022
Air Canada,NYC,RUH,21h 40m ,2 stops ,"3,408 SAR ",08-02-2022
Air Canada,NYC,RUH,21h 45m ,2 stops ,"3,408 SAR ",08-02-2022
Air Canada,NYC,RUH,22h 40m ,2 stops ,"3,408 SAR ",08-02-2022
Air Canada,NYC,RUH,23h 25m ,2 stops ,"3,408 SAR ",08-02-2022
Air Canada,NYC,RUH,17h 05m ,2 stops ,"3,422 SAR ",08-02-2022
Air Canada,NYC,RUH,17h 15m ,2 stops ,"3,422 SAR ",08-02-2022
Air Canada,NYC,RUH,18h 05m ,2 stops ,"3,422 SAR ",08-02-2022
Air Canada,NYC,RUH,19h 05m ,2 stops ,"3,422 SAR ",08-02-2022
SWISS,NYC,RUH,17h 30m ,2 stops ,"3,467 SAR ",08-02-2022
SWISS,NYC,RUH,17h 00m ,2 stops ,"3,487 SAR ",08-02-2022
Lufthansa,NYC,RUH,18h 25m ,2 stops ,"3,500 SAR ",08-02-2022
Lufthansa,NYC,RUH,18h 25m ,2 stops ,"3,500 SAR ",08-02-2022
Lufthansa,NYC,RUH,18h 25m ,2 stops ,"3,500 SAR ",08-02-2022
Lufthansa,NYC,RUH,18h 25m ,2 stops ,"3,500 SAR ",08-02-2022
Lufthansa,NYC,RUH,18h 00m ,2 stops ,"3,514 SAR ",08-02-2022
Lufthansa,NYC,RUH,17h 00m ,2 stops ,"3,515 SAR ",08-02-2022
Lufthansa,NYC,RUH,18h 35m ,2 stops ,"3,519 SAR ",08-02-2022
Lufthansa,NYC,RUH,18h 35m ,2 stops ,"3,519 SAR ",08-02-2022
Lufthansa,NYC,RUH,18h 35m ,2 stops ,"3,519 SAR ",08-02-2022
Lufthansa,NYC,RUH,18h 35m ,2 stops ,"3,519 SAR ",08-02-2022
SWISS,NYC,RUH,18h 05m ,2 stops ,"3,522 SAR ",08-02-2022
"Turkish Airlines, flyadeal",NYC,RUH,21h 25m ,2 stops ,"3,522 SAR ",08-02-2022
Lufthansa,NYC,RUH,17h 10m ,2 stops ,"3,532 SAR ",08-02-2022
Lufthansa,NYC,RUH,16h 55m ,2 stops ,"3,540 SAR ",08-02-2022
Lufthansa,NYC,RUH,18h 05m ,2 stops ,"3,553 SAR ",08-02-2022
"Air Canada, Lufthansa",NYC,RUH,20h 00m ,2 stops ,"3,557 SAR ",08-02-2022
"Air Canada, Lufthansa",NYC,RUH,20h 10m ,2 stops ,"3,557 SAR ",08-02-2022
"Air Canada, Lufthansa",NYC,RUH,21h 14m ,2 stops ,"3,557 SAR ",08-02-2022
"Air Canada, Lufthansa",NYC,RUH,23h 00m ,2 stops ,"3,557 SAR ",08-02-2022
"United Airlines, Lufthansa",NYC,RUH,18h 00m ,2 stops ,"3,577 SAR ",08-02-2022
"Air Canada, Lufthansa",NYC,RUH,17h 05m ,2 stops ,"3,578 SAR ",08-02-2022
"Air Canada, Lufthansa",NYC,RUH,17h 15m ,2 stops ,"3,578 SAR ",08-02-2022
"Air Canada, Lufthansa",NYC,RUH,18h 05m ,2 stops ,"3,578 SAR ",08-02-2022
"Air Canada, Lufthansa",NYC,RUH,19h 05m ,2 stops ,"3,578 SAR ",08-02-2022
"Air Canada, Lufthansa",NYC,RUH,20h 15m ,2 stops ,"3,578 SAR ",08-02-2022
"Air Canada, Lufthansa",NYC,RUH,21h 45m ,2 stops ,"3,578 SAR ",08-02-2022
"Air Canada, Lufthansa",NYC,RUH,21h 45m ,2 stops ,"3,578 SAR ",08-02-2022
"Air Canada, Lufthansa",NYC,RUH,21h 45m ,2 stops ,"3,578 SAR ",08-02-2022
"United Airlines, Lufthansa",NYC,RUH,18h 35m ,2 stops ,"3,582 SAR ",08-02-2022
"United Airlines, Lufthansa",NYC,RUH,17h 10m ,2 stops ,"3,594 SAR ",08-02-2022
Lufthansa,NYC,RUH,17h 30m ,2 stops ,"3,606 SAR ",08-02-2022
"Turkish Airlines, flynas",NYC,RUH,18h 20m ,2 stops ,"3,667 SAR ",08-02-2022
Emirates,NYC,RUH,18h 30m ,2 stops ,"3,756 SAR ",08-02-2022
Emirates,NYC,RUH,19h 25m ,2 stops ,"3,756 SAR ",08-02-2022
Emirates,NYC,RUH,24h 05m ,2 stops ,"3,756 SAR ",08-02-2022
KLM,NYC,RUH,19h 50m ,2 stops ,"3,812 SAR ",08-02-2022
KLM,NYC,RUH,18h 50m ,2 stops ,"3,828 SAR ",08-02-2022
KLM,NYC,RUH,19h 50m ,2 stops ,"3,828 SAR ",08-02-2022
KLM,NYC,RUH,19h 50m ,2 stops ,"3,828 SAR ",08-02-2022
KLM,NYC,RUH,20h 50m ,2 stops ,"3,828 SAR ",08-02-2022
KLM,NYC,RUH,20h 50m ,2 stops ,"3,828 SAR ",08-02-2022
KLM,NYC,RUH,19h 20m ,2 stops ,"3,840 SAR ",08-02-2022
KLM,NYC,RUH,19h 20m ,2 stops ,"3,840 SAR ",08-02-2022
KLM,NYC,RUH,20h 50m ,2 stops ,"3,870 SAR ",08-02-2022
KLM,NYC,RUH,20h 50m ,2 stops ,"3,870 SAR ",08-02-2022
KLM,NYC,RUH,21h 50m ,2 stops ,"3,870 SAR ",08-02-2022
KLM,NYC,RUH,21h 50m ,2 stops ,"3,870 SAR ",08-02-2022
KLM,NYC,RUH,21h 50m ,2 stops ,"3,870 SAR ",08-02-2022
KLM,NYC,RUH,21h 50m ,2 stops ,"3,870 SAR ",08-02-2022
KLM,NYC,RUH,21h 50m ,2 stops ,"3,870 SAR ",08-02-2022
KLM,NYC,RUH,22h 50m ,2 stops ,"3,870 SAR ",08-02-2022
KLM,NYC,RUH,22h 50m ,2 stops ,"3,870 SAR ",08-02-2022
KLM,NYC,RUH,22h 50m ,2 stops ,"3,870 SAR ",08-02-2022
KLM,NYC,RUH,22h 50m ,2 stops ,"3,870 SAR ",08-02-2022
KLM,NYC,RUH,22h 50m ,2 stops ,"3,870 SAR ",08-02-2022
KLM,NYC,RUH,17h 20m ,2 stops ,"3,883 SAR ",08-02-2022
KLM,NYC,RUH,20h 50m ,2 stops ,"3,892 SAR ",08-02-2022
Multiple Airlines,NYC,RUH,21h 40m ,2 stops ,"3,927 SAR ",08-02-2022
"Turkish Airlines, Royal Jordanian",NYC,RUH,17h 50m ,2 stops ,"4,667 SAR ",08-02-2022
"American Airlines, British Airways",NYC,RUH,17h 15m ,1 stop ,"7,633 SAR ",08-02-2022
"American Airlines, British Airways",NYC,RUH,17h 55m ,1 stop ,"7,633 SAR ",08-02-2022
"American Airlines, British Airways",NYC,RUH,18h 05m ,1 stop ,"7,633 SAR ",08-02-2022
"American Airlines, British Airways",NYC,RUH,18h 35m ,1 stop ,"7,633 SAR ",08-02-2022
"American Airlines, British Airways",NYC,RUH,19h 25m ,1 stop ,"7,633 SAR ",08-02-2022
"American Airlines, British Airways",NYC,RUH,19h 55m ,1 stop ,"7,633 SAR ",08-02-2022
"American Airlines, British Airways",NYC,RUH,20h 10m ,1 stop ,"7,633 SAR ",08-02-2022
"American Airlines, British Airways",NYC,RUH,20h 20m ,1 stop ,"7,633 SAR ",08-02-2022
British Airways,NYC,RUH,17h 15m ,1 stop ,"7,656 SAR ",08-02-2022
British Airways,NYC,RUH,17h 55m ,1 stop ,"7,656 SAR ",08-02-2022
British Airways,NYC,RUH,18h 05m ,1 stop ,"7,656 SAR ",08-02-2022
British Airways,NYC,RUH,18h 35m ,1 stop ,"7,656 SAR ",08-02-2022
British Airways,NYC,RUH,19h 25m ,1 stop ,"7,656 SAR ",08-02-2022
British Airways,NYC,RUH,19h 55m ,1 stop ,"7,656 SAR ",08-02-2022
British Airways,NYC,RUH,20h 10m ,1 stop ,"7,656 SAR ",08-02-2022
British Airways,NYC,RUH,20h 20m ,1 stop ,"7,656 SAR ",08-02-2022
"Turkish Airlines, flynas",NYC,RUH,23h 40m ,2 stops ,"3,579 SAR ",08-02-2022
Multiple Airlines,NYC,RUH,23h 55m ,2 stops ,"3,895 SAR ",08-02-2022
Qatar Airways,NYC,RUH,21h 55m ,2 stops ,"5,486 SAR ",08-02-2022
Qatar Airways,NYC,RUH,23h 45m ,2 stops ,"5,486 SAR ",08-02-2022
Qatar Airways,NYC,RUH,23h 45m ,2 stops ,"5,486 SAR ",08-02-2022
Qatar Airways,NYC,RUH,21h 40m ,2 stops ,"5,531 SAR ",08-02-2022
"Turkish Airlines, AnadoluJet",NYC,RUH,19h 25m ,1 stop ,"5,846 SAR ",08-02-2022
"British Airways, Qatar Airways",NYC,RUH,22h 35m ,2 stops ,"6,303 SAR ",08-02-2022
British Airways,NYC,RUH,21h 21m ,2 stops ,"7,656 SAR ",08-02-2022
British Airways,NYC,RUH,22h 20m ,2 stops ,"7,673 SAR ",08-02-2022
British Airways,NYC,RUH,22h 20m ,2 stops ,"7,673 SAR ",08-02-2022
British Airways,NYC,RUH,22h 57m ,2 stops ,"7,673 SAR ",08-02-2022
British Airways,NYC,RUH,22h 57m ,2 stops ,"7,673 SAR ",08-02-2022
British Airways,NYC,RUH,21h 32m ,2 stops ,"7,677 SAR ",08-02-2022
British Airways,NYC,RUH,22h 21m ,2 stops ,"7,981 SAR ",08-02-2022
British Airways,NYC,RUH,22h 25m ,2 stops ,"7,981 SAR ",08-02-2022
British Airways,NYC,RUH,23h 21m ,2 stops ,"7,981 SAR ",08-02-2022
British Airways,NYC,RUH,23h 21m ,2 stops ,"7,981 SAR ",08-02-2022
British Airways,NYC,RUH,23h 50m ,2 stops ,"7,981 SAR ",08-02-2022
Qatar Airways,NYC,RUH,21h 55m ,2 stops ,"5,590 SAR ",08-02-2022
British Airways,NYC,RUH,23h 50m ,2 stops ,"14,119 SAR ",08-02-2022
Multiple Airlines,NYC,RUH,17h 10m ,2 stops ,"17,375 SAR ",08-02-2022
Multiple Airlines,NYC,RUH,18h 00m ,2 stops ,"17,715 SAR ",08-02-2022
Multiple Airlines,NYC,RUH,18h 00m ,2 stops ,"17,715 SAR ",08-02-2022
"United Airlines, British Airways",NYC,RUH,18h 55m ,2 stops ,"17,903 SAR ",08-02-2022
"United Airlines, British Airways",NYC,RUH,19h 07m ,2 stops ,"17,903 SAR ",08-02-2022
"United Airlines, British Airways",NYC,RUH,19h 26m ,2 stops ,"17,903 SAR ",08-02-2022
"United Airlines, British Airways",NYC,RUH,21h 38m ,2 stops ,"17,903 SAR ",08-02-2022
"United Airlines, British Airways",NYC,RUH,21h 50m ,2 stops ,"17,903 SAR ",08-02-2022
"United Airlines, British Airways",NYC,RUH,21h 51m ,2 stops ,"17,903 SAR ",08-02-2022
"United Airlines, British Airways",NYC,RUH,22h 20m ,2 stops ,"17,903 SAR ",08-02-2022
"United Airlines, British Airways",NYC,RUH,22h 50m ,2 stops ,"17,903 SAR ",08-02-2022
"United Airlines, British Airways",NYC,RUH,23h 00m ,2 stops ,"17,903 SAR ",08-02-2022
"United Airlines, British Airways",NYC,RUH,23h 00m ,2 stops ,"17,903 SAR ",08-02-2022
Multiple Airlines,NYC,RUH,17h 40m ,2 stops ,"18,036 SAR ",08-02-2022
"United Airlines, British Airways",NYC,RUH,17h 40m ,2 stops ,"18,036 SAR ",08-02-2022
Multiple Airlines,NYC,RUH,18h 00m ,2 stops ,"19,385 SAR ",08-02-2022
"Air France, SAUDIA",NYC,RUH,14h 45m ,1 stop ,"73,152 SAR ",08-02-2022
"Air France, SAUDIA",NYC,RUH,15h 45m ,1 stop ,"73,152 SAR ",08-02-2022
"Singapore Airlines, Egypt Air",NYC,RUH,23h 25m ,2 stops ,"12,496 SAR ",08-02-2022
"Singapore Airlines, Egypt Air",NYC,RUH,23h 25m ,2 stops ,"12,945 SAR ",08-02-2022
Etihad Airways,NYC,RUH,15h 45m ,1 stop ,"2,173 SAR ",09-02-2022
Etihad Airways,NYC,RUH,15h 45m ,1 stop ,"2,078 SAR ",09-02-2022
Etihad Airways,NYC,RUH,21h 55m ,1 stop ,"2,078 SAR ",09-02-2022
Egypt Air,NYC,RUH,18h 40m ,1 stop ,"2,128 SAR ",09-02-2022
Qatar Airways,NYC,RUH,20h 15m ,1 stop ,"2,519 SAR ",09-02-2022
Qatar Airways,NYC,RUH,21h 10m ,1 stop ,"2,519 SAR ",09-02-2022
"Egypt Air, Air Arabia",NYC,RUH,20h 10m ,1 stop ,"2,618 SAR ",09-02-2022
Ethiopian Air,NYC,RUH,21h 40m ,1 stop ,"2,815 SAR ",09-02-2022
Turkish Airlines,NYC,RUH,21h 25m ,1 stop ,"2,944 SAR ",09-02-2022
Turkish Airlines,NYC,RUH,22h 15m ,1 stop ,"2,944 SAR ",09-02-2022
"Finnair, SAUDIA",NYC,RUH,18h 00m ,1 stop ,"3,014 SAR ",09-02-2022
"American Airlines, Qatar Airways",NYC,RUH,20h 15m ,1 stop ,"3,074 SAR ",09-02-2022
"American Airlines, Qatar Airways",NYC,RUH,21h 10m ,1 stop ,"3,074 SAR ",09-02-2022
Lufthansa,NYC,RUH,17h 35m ,1 stop ,"3,490 SAR ",09-02-2022
Lufthansa,NYC,RUH,19h 55m ,1 stop ,"3,490 SAR ",09-02-2022
Lufthansa,NYC,RUH,16h 10m ,1 stop ,"3,509 SAR ",09-02-2022
Etihad Airways,NYC,RUH,15h 45m ,1 stop ,"2,269 SAR ",11-02-2022
SAUDIA,NYC,RUH,11h 30m ,nonstop ,"2,541 SAR ",11-02-2022
Multiple Airlines,NYC,RUH,31h 35m ,3 stops ,"2,008 SAR ",11-02-2022
Egypt Air,NYC,RUH,18h 40m ,1 stop ,"2,128 SAR ",11-02-2022
Etihad Airways,NYC,RUH,15h 45m ,1 stop ,"2,205 SAR ",11-02-2022
Turkish Airlines,NYC,RUH,16h 40m ,1 stop ,"3,093 SAR ",11-02-2022
Turkish Airlines,NYC,RUH,17h 30m ,1 stop ,"3,093 SAR ",11-02-2022
Lufthansa,NYC,RUH,17h 35m ,1 stop ,"3,490 SAR ",11-02-2022
Lufthansa,NYC,RUH,19h 55m ,1 stop ,"3,490 SAR ",11-02-2022
Lufthansa,NYC,RUH,16h 10m ,1 stop ,"3,509 SAR ",11-02-2022
"United Airlines, Lufthansa",NYC,RUH,16h 10m ,1 stop ,"3,557 SAR ",11-02-2022
KLM,NYC,RUH,17h 50m ,1 stop ,"3,759 SAR ",11-02-2022
Emirates,NYC,RUH,20h 05m ,1 stop ,"3,756 SAR ",11-02-2022
KLM,NYC,RUH,19h 50m ,1 stop ,"3,759 SAR ",11-02-2022
Emirates,NYC,RUH,18h 30m ,1 stop ,"3,790 SAR ",11-02-2022
Emirates,NYC,RUH,19h 25m ,1 stop ,"3,790 SAR ",11-02-2022
"Finnair, British Airways",NYC,RUH,17h 00m ,1 stop ,"4,626 SAR ",11-02-2022
"Lufthansa, British Airways",NYC,RUH,16h 50m ,1 stop ,"4,766 SAR ",11-02-2022
"British Airways, SAUDIA",NYC,RUH,16h 35m ,1 stop ,"5,114 SAR ",11-02-2022
"Finnair, Turkish Airlines",NYC,RUH,20h 00m ,2 stops ,"2,554 SAR ",11-02-2022
"Egypt Air, flynas",NYC,RUH,18h 35m ,2 stops ,"2,839 SAR ",11-02-2022
"Egypt Air, Gulf Air",NYC,RUH,18h 10m ,2 stops ,"2,916 SAR ",11-02-2022
Air Canada,NYC,RUH,20h 00m ,2 stops ,"3,401 SAR ",11-02-2022
Air Canada,NYC,RUH,17h 05m ,2 stops ,"3,422 SAR ",11-02-2022
Air Canada,NYC,RUH,17h 15m ,2 stops ,"3,422 SAR ",11-02-2022
Air Canada,NYC,RUH,18h 05m ,2 stops ,"3,422 SAR ",11-02-2022
Air Canada,NYC,RUH,19h 05m ,2 stops ,"3,422 SAR ",11-02-2022
SWISS,NYC,RUH,17h 30m ,2 stops ,"3,467 SAR ",11-02-2022
SWISS,NYC,RUH,17h 00m ,2 stops ,"3,487 SAR ",11-02-2022
Lufthansa,NYC,RUH,18h 25m ,2 stops ,"3,500 SAR ",11-02-2022
Lufthansa,NYC,RUH,18h 25m ,2 stops ,"3,500 SAR ",11-02-2022
Lufthansa,NYC,RUH,18h 25m ,2 stops ,"3,500 SAR ",11-02-2022
Lufthansa,NYC,RUH,17h 30m ,2 stops ,"3,520 SAR ",11-02-2022
Lufthansa,NYC,RUH,17h 10m ,2 stops ,"3,532 SAR ",11-02-2022
Lufthansa,NYC,RUH,16h 55m ,2 stops ,"3,540 SAR ",11-02-2022
SWISS,NYC,RUH,18h 05m ,2 stops ,"3,558 SAR ",11-02-2022
Emirates,NYC,RUH,18h 30m ,2 stops ,"3,756 SAR ",11-02-2022
Emirates,NYC,RUH,19h 25m ,2 stops ,"3,756 SAR ",11-02-2022
KLM,NYC,RUH,19h 20m ,2 stops ,"3,809 SAR ",11-02-2022
KLM,NYC,RUH,19h 50m ,2 stops ,"3,812 SAR ",11-02-2022
Air France,NYC,RUH,18h 50m ,2 stops ,"3,828 SAR ",11-02-2022
KLM,NYC,RUH,19h 50m ,2 stops ,"3,828 SAR ",11-02-2022
Air France,NYC,RUH,19h 50m ,2 stops ,"3,828 SAR ",11-02-2022
KLM,NYC,RUH,19h 20m ,2 stops ,"3,840 SAR ",11-02-2022
KLM,NYC,RUH,17h 20m ,2 stops ,"3,876 SAR ",11-02-2022
Lufthansa,NYC,RUH,18h 35m ,2 stops ,"4,082 SAR ",11-02-2022
Lufthansa,NYC,RUH,18h 35m ,2 stops ,"4,082 SAR ",11-02-2022
Lufthansa,NYC,RUH,18h 35m ,2 stops ,"4,082 SAR ",11-02-2022
"Lufthansa, SAUDIA",NYC,RUH,16h 30m ,1 stop ,"5,254 SAR ",11-02-2022
"Virgin Atlantic, SAUDIA",NYC,RUH,16h 14m ,1 stop ,"7,484 SAR ",11-02-2022
"American Airlines, British Airways",NYC,RUH,15h 35m ,1 stop ,"7,633 SAR ",11-02-2022
"American Airlines, British Airways",NYC,RUH,17h 55m ,1 stop ,"7,633 SAR ",11-02-2022
"American Airlines, British Airways",NYC,RUH,18h 05m ,1 stop ,"7,633 SAR ",11-02-2022
"American Airlines, British Airways",NYC,RUH,18h 35m ,1 stop ,"7,633 SAR ",11-02-2022
"American Airlines, British Airways",NYC,RUH,19h 25m ,1 stop ,"7,633 SAR ",11-02-2022
"American Airlines, British Airways",NYC,RUH,19h 55m ,1 stop ,"7,633 SAR ",11-02-2022
British Airways,NYC,RUH,15h 35m ,1 stop ,"7,656 SAR ",11-02-2022
Qatar Airways,NYC,RUH,18h 25m ,2 stops ,"5,711 SAR ",11-02-2022
"Turkish Airlines, AnadoluJet",NYC,RUH,19h 25m ,1 stop ,"5,994 SAR ",11-02-2022
Gulf Air,NYC,RUH,23h 50m ,2 stops ,"17,844 SAR ",11-02-2022
"United Airlines, British Airways",NYC,RUH,17h 50m ,1 stop ,"17,903 SAR ",11-02-2022
"United Airlines, British Airways",NYC,RUH,19h 26m ,2 stops ,"17,903 SAR ",11-02-2022
"United Airlines, British Airways",NYC,RUH,20h 05m ,1 stop ,"17,903 SAR ",11-02-2022
Multiple Airlines,NYC,RUH,17h 40m ,2 stops ,"18,036 SAR ",11-02-2022
"Singapore Airlines, Lufthansa",NYC,RUH,15h 40m ,1 stop ,"19,402 SAR ",11-02-2022
"Air France, SAUDIA",NYC,RUH,14h 45m ,1 stop ,"73,152 SAR ",11-02-2022
"Air France, SAUDIA",NYC,RUH,15h 45m ,1 stop ,"73,152 SAR ",11-02-2022
Egypt Air,NYC,RUH,18h 40m ,1 stop ,"2,257 SAR ",12-02-2022
Lufthansa,NYC,RUH,17h 35m ,1 stop ,"3,545 SAR ",12-02-2022
Air France,NYC,RUH,18h 45m ,1 stop ,"3,758 SAR ",12-02-2022
Lufthansa,NYC,RUH,17h 00m ,2 stops ,"3,566 SAR ",12-02-2022
"American Airlines, British Airways",NYC,RUH,15h 35m ,1 stop ,"7,633 SAR ",12-02-2022
"American Airlines, British Airways",NYC,RUH,17h 15m ,1 stop ,"7,633 SAR ",12-02-2022
"American Airlines, British Airways",NYC,RUH,17h 55m ,1 stop ,"7,633 SAR ",12-02-2022
"American Airlines, British Airways",NYC,RUH,18h 05m ,1 stop ,"7,633 SAR ",12-02-2022
"American Airlines, British Airways",NYC,RUH,18h 35m ,1 stop ,"7,633 SAR ",12-02-2022
"American Airlines, British Airways",NYC,RUH,19h 30m ,1 stop ,"7,633 SAR ",12-02-2022
"American Airlines, British Airways",NYC,RUH,19h 55m ,1 stop ,"7,633 SAR ",12-02-2022
Lufthansa,NYC,RUH,18h 00m ,2 stops ,"3,565 SAR ",12-02-2022
Etihad Airways,NYC,RUH,15h 45m ,1 stop ,"2,078 SAR ",21-02-2022
Egypt Air,NYC,RUH,18h 40m ,1 stop ,"2,128 SAR ",21-02-2022
Turkish Airlines,NYC,RUH,16h 40m ,1 stop ,"2,944 SAR ",21-02-2022
"Finnair, SAUDIA",NYC,RUH,18h 00m ,1 stop ,"3,014 SAR ",21-02-2022
SAUDIA,NYC,RUH,15h 40m ,1 stop ,"3,427 SAR ",21-02-2022
SAUDIA,NYC,RUH,16h 35m ,1 stop ,"3,427 SAR ",21-02-2022
Lufthansa,NYC,RUH,16h 10m ,1 stop ,"3,509 SAR ",21-02-2022
"United Airlines, Lufthansa",NYC,RUH,16h 10m ,1 stop ,"3,557 SAR ",21-02-2022
SAUDIA,NYC,RUH,17h 40m ,1 stop ,"3,427 SAR ",21-02-2022
SAUDIA,NYC,RUH,18h 35m ,1 stop ,"3,427 SAR ",21-02-2022
SAUDIA,NYC,RUH,19h 40m ,1 stop ,"3,427 SAR ",21-02-2022
Lufthansa,NYC,RUH,17h 35m ,1 stop ,"3,490 SAR ",21-02-2022
Lufthansa,NYC,RUH,19h 55m ,1 stop ,"3,490 SAR ",21-02-2022
Emirates,NYC,RUH,20h 05m ,1 stop ,"3,756 SAR ",21-02-2022
Air France,NYC,RUH,14h 45m ,1 stop ,"3,758 SAR ",21-02-2022
SAUDIA,NYC,RUH,18h 35m ,1 stop ,"3,427 SAR ",21-02-2022
SAUDIA,NYC,RUH,19h 40m ,1 stop ,"3,427 SAR ",21-02-2022
SAUDIA,NYC,RUH,20h 35m ,1 stop ,"3,427 SAR ",21-02-2022
SAUDIA,NYC,RUH,21h 40m ,1 stop ,"3,427 SAR ",21-02-2022
SAUDIA,NYC,RUH,22h 35m ,1 stop ,"3,427 SAR ",21-02-2022
Lufthansa,NYC,RUH,17h 35m ,1 stop ,"3,490 SAR ",21-02-2022
Lufthansa,NYC,RUH,19h 55m ,1 stop ,"3,490 SAR ",21-02-2022
Emirates,NYC,RUH,20h 05m ,1 stop ,"3,756 SAR ",21-02-2022
Air France,NYC,RUH,14h 45m ,1 stop ,"3,758 SAR ",21-02-2022
Air France,NYC,RUH,15h 45m ,1 stop ,"3,758 SAR ",21-02-2022
Air France,NYC,RUH,16h 45m ,1 stop ,"3,758 SAR ",21-02-2022
Air France,NYC,RUH,17h 45m ,1 stop ,"3,758 SAR ",21-02-2022
Air France,NYC,RUH,18h 45m ,1 stop ,"3,758 SAR ",21-02-2022
Emirates,NYC,RUH,18h 30m ,1 stop ,"3,790 SAR ",21-02-2022
Emirates,NYC,RUH,19h 25m ,1 stop ,"3,790 SAR ",21-02-2022
SAUDIA,NYC,RUH,23h 35m ,1 stop ,"3,427 SAR ",21-02-2022
SAUDIA,NYC,RUH,24h 35m ,1 stop ,"3,427 SAR ",21-02-2022
Emirates,NYC,RUH,24h 10m ,1 stop ,"3,756 SAR ",21-02-2022
Emirates,NYC,RUH,24h 05m ,1 stop ,"3,790 SAR ",21-02-2022
Emirates,NYC,RUH,24h 55m ,1 stop ,"3,790 SAR ",21-02-2022
Emirates,NYC,RUH,25h 00m ,1 stop ,"3,790 SAR ",21-02-2022
"Finnair, British Airways",NYC,RUH,17h 15m ,1 stop ,"4,332 SAR ",21-02-2022
"Lufthansa, British Airways",NYC,RUH,16h 50m ,1 stop ,"4,348 SAR ",21-02-2022
"Lufthansa, SAUDIA",NYC,RUH,16h 55m ,1 stop ,"4,565 SAR ",21-02-2022
"Emirates, flynas",NYC,RUH,17h 45m ,1 stop ,"4,369 SAR ",21-02-2022
"Finnair, SAUDIA",NYC,RUH,16h 35m ,1 stop ,"4,789 SAR ",21-02-2022
"Lufthansa, SAUDIA",NYC,RUH,16h 30m ,1 stop ,"5,296 SAR ",21-02-2022
