Price,Total_stops_num,Duration_min,Year,Month,Day,Airline_enc,Source_enc,Destination_enc
5879.0,2,780,,,,582,1,0
6460.0,1,685,,,,78,1,0
8951.0,0,510,,,,396,1,0
9965.0,1,650,,,,352,1,0
9976.0,1,675,,,,208,1,0
9976.0,1,680,,,,208,1,0
9976.0,1,720,,,,208,1,0
9976.0,1,735,,,,208,1,0
9976.0,1,765,,,,208,1,0
9976.0,1,770,,,,208,1,0
9976.0,1,780,,,,208,1,0
9976.0,1,790,,,,208,1,0
9976.0,1,810,,,,208,1,0
9976.0,1,819,,,,208,1,0
9976.0,1,830,,,,208,1,0
9976.0,1,850,,,,208,1,0
9976.0,1,860,,,,208,1,0
9976.0,1,860,,,,208,1,0
9976.0,1,880,,,,208,1,0
9976.0,1,944,,,,208,1,0
10000.0,1,775,,,,147,1,0
10004.0,1,675,,,,352,1,0
10004.0,1,720,,,,352,1,0
10004.0,1,735,,,,352,1,0
10004.0,1,790,,,,352,1,0
10004.0,1,860,,,,352,1,0
10004.0,1,920,,,,352,1,0
10015.0,1,630,,,,147,1,0
10015.0,1,630,,,,147,1,0
10015.0,1,635,,,,147,1,0
10015.0,1,655,,,,147,1,0
10015.0,1,665,,,,147,1,0
10015.0,1,670,,,,147,1,0
10015.0,1,670,,,,147,1,0
10015.0,1,680,,,,147,1,0
10015.0,1,680,,,,147,1,0
10016.0,1,674,,,,352,1,0
10022.0,1,770,,,,329,1,0
10022.0,1,770,,,,147,1,0
10022.0,1,870,,,,329,1,0
10022.0,1,870,,,,147,1,0
10022.0,1,1025,,,,329,1,0
10022.0,1,1025,,,,147,1,0
10027.0,1,1005,,,,320,1,0
10029.0,1,666,,,,208,1,0
10029.0,1,693,,,,208,1,0
10029.0,1,723,,,,208,1,0
10029.0,1,781,,,,208,1,0
10029.0,1,841,,,,208,1,0
10029.0,1,842,,,,208,1,0
10029.0,1,849,,,,208,1,0
10029.0,1,898,,,,208,1,0
10037.0,1,630,,,,171,1,0
10037.0,1,665,,,,171,1,0
10037.0,1,670,,,,171,1,0
10037.0,1,680,,,,171,1,0
10037.0,1,680,,,,171,1,0
10037.0,1,690,,,,171,1,0
10037.0,1,690,,,,171,1,0
10037.0,1,725,,,,171,1,0
10037.0,1,725,,,,171,1,0
10037.0,1,730,,,,171,1,0
10037.0,1,745,,,,171,1,0
10037.0,1,750,,,,171,1,0
10051.0,1,785,,,,147,1,0
10056.0,2,943,,,,147,1,0
10056.0,2,944,,,,147,1,0
10056.0,2,951,,,,147,1,0
10056.0,2,951,,,,147,1,0
10056.0,2,1061,,,,147,1,0
10056.0,2,1061,,,,147,1,0
10056.0,2,1061,,,,147,1,0
10056.0,2,1061,,,,147,1,0
10056.0,2,1066,,,,147,1,0
10056.0,2,1066,,,,147,1,0
10056.0,2,1123,,,,147,1,0
10056.0,2,1183,,,,147,1,0
10056.0,2,1183,,,,147,1,0
10056.0,2,1184,,,,147,1,0
10056.0,2,1184,,,,147,1,0
10056.0,2,1187,,,,147,1,0
10056.0,2,1187,,,,147,1,0
10058.0,2,834,,,,147,1,0
10058.0,2,864,,,,147,1,0
10058.0,2,898,,,,147,1,0
10217.0,1,650,,,,92,1,0
10217.0,1,665,,,,92,1,0
10217.0,1,665,,,,92,1,0
10228.0,1,680,,,,728,1,0
10228.0,1,705,,,,728,1,0
10228.0,1,715,,,,728,1,0
10228.0,1,730,,,,728,1,0
10228.0,1,800,,,,728,1,0
10228.0,1,810,,,,728,1,0
10228.0,1,840,,,,728,1,0
10473.0,1,842,,,,352,1,0
10473.0,1,894,,,,352,1,0
10473.0,1,913,,,,352,1,0
10488.0,1,750,,,,208,1,0
10488.0,1,774,,,,208,1,0
10488.0,1,813,,,,208,1,0
10488.0,1,852,,,,208,1,0
10488.0,1,917,,,,208,1,0
10488.0,1,944,,,,208,1,0
10488.0,1,973,,,,208,1,0
10504.0,2,1233,,,,147,1,0
10943.0,1,850,,,,208,1,0
10943.0,1,912,,,,208,1,0
10960.0,2,1004,,,,147,1,0
10960.0,2,1004,,,,147,1,0
10960.0,2,1014,,,,147,1,0
10960.0,2,1113,,,,147,1,0
10960.0,2,1114,,,,147,1,0
11433.0,1,820,,,,320,1,0
11433.0,1,820,,,,272,1,0
11433.0,1,830,,,,320,1,0
11433.0,1,830,,,,272,1,0
11433.0,1,885,,,,320,1,0
11433.0,1,885,,,,272,1,0
11433.0,1,925,,,,272,1,0
11433.0,1,937,,,,320,1,0
11433.0,1,937,,,,272,1,0
11433.0,1,938,,,,272,1,0
11433.0,1,945,,,,272,1,0
11433.0,1,956,,,,272,1,0
11433.0,1,995,,,,272,1,0
11433.0,1,1005,,,,272,1,0
11433.0,1,1050,,,,272,1,0
11857.0,1,788,,,,208,1,0
11857.0,1,798,,,,208,1,0
11890.0,1,950,,,,272,1,0
11890.0,1,1009,,,,272,1,0
12274.0,1,780,,,,267,1,0
17597.0,1,1420,,,,253,1,0
22211.0,1,1260,,,,58,1,0
33415.0,1,1830,,,,205,1,0
3344.0,1,1755,,,,212,1,0
694.0,0,495,,,,298,1,0
1433.0,1,785,,,,749,1,0
5712.0,1,685,,,,582,1,0
6034.0,1,630,,,,202,1,0
6040.0,1,630,,,,424,1,0
9044.0,0,510,,,,396,1,0
9997.0,0,515,,,,208,1,0
10008.0,0,510,,,,208,1,0
10014.0,0,500,,,,147,1,0
10015.0,1,625,,,,147,1,0
10015.0,1,640,,,,147,1,0
10015.0,1,645,,,,147,1,0
10015.0,1,650,,,,147,1,0
10015.0,1,655,,,,147,1,0
10015.0,1,665,,,,147,1,0
10015.0,1,670,,,,147,1,0
12540.0,1,655,,,,190,1,0
14480.0,1,655,,,,119,1,0
5584.0,1,630,,,,193,1,0
5653.0,1,775,,,,158,1,0
5659.0,0,480,,,,193,1,0
5773.0,0,480,,,,716,1,0
6460.0,1,685,,,,78,1,0
8952.0,0,510,,,,396,1,0
9965.0,1,650,,,,352,1,0
9976.0,1,650,,,,208,1,0
9997.0,0,515,,,,208,1,0
10008.0,0,495,,,,208,1,0
10008.0,0,510,,,,208,1,0
10008.0,0,510,,,,208,1,0
10008.0,0,510,,,,208,1,0
10008.0,0,510,,,,208,1,0
10008.0,0,515,,,,208,1,0
10008.0,0,515,,,,208,1,0
10015.0,1,625,,,,147,1,0
10015.0,1,640,,,,147,1,0
10015.0,1,645,,,,147,1,0
10015.0,1,650,,,,147,1,0
10015.0,1,655,,,,147,1,0
10015.0,1,665,,,,147,1,0
10015.0,1,670,,,,147,1,0
10029.0,1,666,,,,208,1,0
10037.0,1,625,,,,171,1,0
10037.0,1,665,,,,171,1,0
10037.0,1,670,,,,171,1,0
10223.0,1,650,,,,92,1,0
10223.0,1,665,,,,92,1,0
10223.0,1,665,,,,92,1,0
12540.0,1,655,,,,190,1,0
14480.0,1,655,,,,119,1,0
17584.0,1,1420,,,,253,1,0
33415.0,1,1830,,,,205,1,0
1685.0,1,655,,,,338,1,0
1706.0,1,870,,,,320,1,0
1757.0,1,630,,,,397,1,0
1765.0,1,760,,,,397,1,0
1809.0,1,705,,,,397,1,0
1944.0,1,715,,,,11,1,0
1944.0,1,905,,,,11,1,0
1966.0,1,1025,,,,320,1,0
1997.0,1,715,,,,582,1,0
2007.0,1,920,,,,493,1,0
2031.0,1,650,,,,352,1,0
2031.0,1,689,,,,352,1,0
2042.0,1,925,,,,681,1,0
2043.0,1,699,,,,67,1,0
2123.0,1,671,,,,67,1,0
2159.0,1,755,,,,660,1,0
2175.0,1,790,,,,760,1,0
2206.0,1,673,,,,352,1,0
2206.0,1,720,,,,352,1,0
2244.0,1,711,,,,67,1,0
2276.0,1,765,,,,92,1,0
2277.0,1,795,,,,751,1,0
2327.0,1,709,,,,95,1,0
2577.0,1,690,,,,397,1,0
2578.0,1,690,,,,653,1,0
1168.0,2,1160,,,,661,1,0
1254.0,2,1025,,,,546,1,0
1339.0,2,950,,,,660,1,0
1397.0,3,1125,,,,434,1,0
1423.0,2,945,,,,334,1,0
1467.0,2,1145,,,,660,1,0
1581.0,2,1195,,,,660,1,0
1600.0,2,945,,,,542,1,0
1915.0,2,935,,,,755,1,0
2024.0,1,975,,,,532,1,0
2093.0,2,1012,,,,609,1,0
2145.0,2,1608,,,,765,1,0
2201.0,2,910,,,,112,1,0
2416.0,2,961,,,,640,1,0
2674.0,1,1275,,,,11,1,0
2705.0,2,820,,,,114,1,0
3040.0,2,897,,,,343,1,0
3910.0,1,785,,,,377,1,0
3910.0,1,920,,,,377,1,0
3910.0,1,1005,,,,377,1,0
3910.0,1,1140,,,,377,1,0
4574.0,1,705,,,,397,1,0
4574.0,1,740,,,,397,1,0
4577.0,1,675,,,,397,1,0
4577.0,1,690,,,,397,1,0
4577.0,1,710,,,,397,1,0
4577.0,1,710,,,,397,1,0
4577.0,1,745,,,,397,1,0
4577.0,1,805,,,,397,1,0
5546.0,1,629,,,,67,1,0
5546.0,1,649,,,,67,1,0
5546.0,1,764,,,,67,1,0
5546.0,1,776,,,,67,1,0
5565.0,1,860,,,,582,1,0
5565.0,1,980,,,,582,1,0
5565.0,1,1125,,,,582,1,0
5568.0,1,766,,,,67,1,0
5568.0,1,780,,,,67,1,0
5568.0,1,836,,,,67,1,0
5568.0,1,931,,,,67,1,0
5568.0,1,935,,,,67,1,0
5572.0,2,1390,,,,551,1,0
5577.0,1,915,,,,397,1,0
5583.0,1,880,,,,397,1,0
5583.0,1,950,,,,397,1,0
5583.0,1,1090,,,,397,1,0
5584.0,1,630,,,,193,1,0
5589.0,1,845,,,,397,1,0
5589.0,2,869,,,,67,1,0
5589.0,1,875,,,,397,1,0
5589.0,2,881,,,,67,1,0
5589.0,1,920,,,,397,1,0
5589.0,1,940,,,,397,1,0
5589.0,1,990,,,,397,1,0
5589.0,1,1090,,,,397,1,0
5589.0,1,1185,,,,397,1,0
5598.0,1,705,,,,582,1,0
5653.0,1,775,,,,158,1,0
5653.0,1,800,,,,158,1,0
5713.0,2,846,,,,399,1,0
5730.0,2,754,,,,194,1,0
5730.0,2,766,,,,194,1,0
5730.0,2,784,,,,399,1,0
5730.0,2,796,,,,399,1,0
5736.0,1,710,,,,716,1,0
5736.0,1,805,,,,716,1,0
5736.0,1,875,,,,716,1,0
5736.0,1,920,,,,716,1,0
5736.0,1,990,,,,716,1,0
5736.0,1,1090,,,,716,1,0
5736.0,1,1185,,,,716,1,0
5751.0,2,920,,,,716,1,0
5751.0,2,947,,,,716,1,0
5751.0,2,955,,,,716,1,0
5751.0,2,981,,,,716,1,0
5751.0,2,982,,,,716,1,0
5751.0,2,1016,,,,716,1,0
5751.0,2,1044,,,,716,1,0
5751.0,2,1060,,,,716,1,0
5751.0,2,1079,,,,716,1,0
5751.0,2,1087,,,,716,1,0
5751.0,2,1121,,,,716,1,0
5751.0,2,1184,,,,716,1,0
5751.0,2,1217,,,,716,1,0
5751.0,2,1224,,,,716,1,0
5751.0,2,1252,,,,716,1,0
5751.0,2,1259,,,,716,1,0
5757.0,2,897,,,,716,1,0
5773.0,0,480,,,,716,1,0
5794.0,1,720,,,,716,1,0
5794.0,2,915,,,,599,1,0
5794.0,2,1035,,,,599,1,0
5794.0,2,1035,,,,599,1,0
5794.0,2,1071,,,,716,1,0
5794.0,2,1071,,,,716,1,0
5794.0,2,1087,,,,716,1,0
5794.0,2,1087,,,,716,1,0
5798.0,2,826,,,,67,1,0
5798.0,2,830,,,,67,1,0
5801.0,2,965,,,,434,1,0
5804.0,2,945,,,,193,1,0
5804.0,2,945,,,,193,1,0
5804.0,2,1045,,,,193,1,0
5804.0,2,1045,,,,193,1,0
5804.0,2,1045,,,,193,1,0
5824.0,2,800,,,,424,1,0
5827.0,2,905,,,,158,1,0
5827.0,2,1025,,,,158,1,0
5827.0,2,1090,,,,158,1,0
5827.0,2,1210,,,,158,1,0
5839.0,2,1060,,,,582,1,0
5839.0,2,1060,,,,582,1,0
5839.0,2,1180,,,,582,1,0
5839.0,2,1180,,,,582,1,0
5839.0,2,1180,,,,582,1,0
5879.0,2,780,,,,582,1,0
5888.0,2,1060,,,,582,1,0
5971.0,1,820,,,,78,1,0
6064.0,1,855,,,,78,1,0
6064.0,1,1005,,,,78,1,0
6460.0,1,685,,,,78,1,0
8952.0,0,510,,,,396,1,0
9976.0,1,650,,,,208,1,0
9976.0,1,675,,,,208,1,0
9976.0,1,735,,,,208,1,0
9976.0,1,765,,,,208,1,0
9976.0,1,770,,,,208,1,0
9976.0,1,780,,,,208,1,0
9976.0,1,790,,,,208,1,0
9976.0,1,810,,,,208,1,0
9976.0,1,819,,,,208,1,0
9976.0,1,830,,,,208,1,0
9976.0,1,850,,,,208,1,0
9976.0,1,859,,,,208,1,0
9976.0,1,860,,,,208,1,0
9976.0,1,860,,,,208,1,0
9976.0,1,880,,,,208,1,0
9976.0,1,944,,,,208,1,0
9997.0,0,515,,,,208,1,0
10000.0,1,775,,,,147,1,0
10007.0,1,675,,,,352,1,0
10007.0,1,735,,,,352,1,0
10007.0,1,780,,,,352,1,0
10007.0,1,830,,,,352,1,0
10007.0,1,850,,,,352,1,0
10007.0,1,920,,,,352,1,0
10007.0,1,944,,,,352,1,0
10007.0,1,989,,,,352,1,0
10007.0,1,1039,,,,352,1,0
10007.0,1,1059,,,,352,1,0
10008.0,0,495,,,,208,1,0
10008.0,0,510,,,,208,1,0
10008.0,0,510,,,,208,1,0
10008.0,0,510,,,,208,1,0
10008.0,0,510,,,,208,1,0
10008.0,0,515,,,,208,1,0
10008.0,0,515,,,,208,1,0
10015.0,1,625,,,,147,1,0
10015.0,1,640,,,,147,1,0
10015.0,1,645,,,,147,1,0
10015.0,1,650,,,,147,1,0
10015.0,1,655,,,,147,1,0
10015.0,1,665,,,,147,1,0
10015.0,1,670,,,,147,1,0
10015.0,1,680,,,,147,1,0
10015.0,1,680,,,,147,1,0
10016.0,1,674,,,,352,1,0
10022.0,1,775,,,,320,1,0
10022.0,1,870,,,,147,1,0
10022.0,1,1025,,,,329,1,0
10022.0,1,1025,,,,147,1,0
10027.0,1,755,,,,320,1,0
10027.0,1,1005,,,,320,1,0
10029.0,1,666,,,,208,1,0
10029.0,1,693,,,,208,1,0
10029.0,1,723,,,,208,1,0
10029.0,1,781,,,,208,1,0
10029.0,1,841,,,,208,1,0
10029.0,1,842,,,,208,1,0
10029.0,1,849,,,,208,1,0
10029.0,1,898,,,,208,1,0
10037.0,1,625,,,,171,1,0
10037.0,1,665,,,,171,1,0
10037.0,1,670,,,,171,1,0
10037.0,1,680,,,,171,1,0
10037.0,1,680,,,,171,1,0
10037.0,1,690,,,,171,1,0
10037.0,1,720,,,,171,1,0
10037.0,1,725,,,,171,1,0
10037.0,1,725,,,,171,1,0
10037.0,1,725,,,,171,1,0
10037.0,1,745,,,,171,1,0
10037.0,1,745,,,,147,1,0
10037.0,1,770,,,,147,1,0
10037.0,1,795,,,,147,1,0
10037.0,1,800,,,,147,1,0
10037.0,1,900,,,,147,1,0
10043.0,2,995,,,,147,1,0
10043.0,2,1121,,,,147,1,0
10051.0,1,785,,,,147,1,0
10056.0,1,760,,,,147,1,0
10056.0,1,820,,,,147,1,0
10056.0,1,885,,,,147,1,0
10056.0,2,943,,,,147,1,0
10056.0,2,944,,,,147,1,0
10056.0,2,951,,,,147,1,0
10056.0,2,951,,,,147,1,0
10056.0,2,1061,,,,147,1,0
10056.0,2,1061,,,,147,1,0
10056.0,2,1061,,,,147,1,0
10056.0,2,1061,,,,147,1,0
10056.0,2,1066,,,,147,1,0
10056.0,2,1066,,,,147,1,0
10056.0,2,1123,,,,147,1,0
10056.0,2,1183,,,,147,1,0
10056.0,2,1183,,,,147,1,0
10056.0,2,1184,,,,147,1,0
10056.0,2,1184,,,,147,1,0
10056.0,2,1187,,,,147,1,0
10056.0,2,1187,,,,147,1,0
10058.0,2,864,,,,147,1,0
10179.0,1,1129,,,,92,1,0
10203.0,1,650,,,,92,1,0
10203.0,1,665,,,,92,1,0
10203.0,1,665,,,,92,1,0
10203.0,1,680,,,,92,1,0
10203.0,1,730,,,,92,1,0
10228.0,1,705,,,,728,1,0
10243.0,1,800,,,,92,1,0
10473.0,1,774,,,,352,1,0
10473.0,1,842,,,,352,1,0
10488.0,1,750,,,,208,1,0
10488.0,1,813,,,,208,1,0
10488.0,1,913,,,,208,1,0
10488.0,1,917,,,,208,1,0
10504.0,2,1233,,,,147,1,0
10551.0,1,785,,,,171,1,0
10551.0,1,820,,,,171,1,0
10943.0,1,912,,,,208,1,0
10960.0,2,1004,,,,147,1,0
10960.0,2,1004,,,,147,1,0
10960.0,2,1014,,,,147,1,0
10960.0,2,1113,,,,147,1,0
10960.0,2,1114,,,,147,1,0
10987.0,2,960,,,,147,1,0
11433.0,1,820,,,,320,1,0
11433.0,1,830,,,,320,1,0
11433.0,1,830,,,,272,1,0
11433.0,1,885,,,,320,1,0
11433.0,1,925,,,,272,1,0
11433.0,1,937,,,,320,1,0
11433.0,1,937,,,,272,1,0
11433.0,1,938,,,,272,1,0
11433.0,1,945,,,,272,1,0
11433.0,1,956,,,,272,1,0
11433.0,1,995,,,,272,1,0
11433.0,1,1005,,,,272,1,0
11433.0,1,1050,,,,272,1,0
11433.0,1,1065,,,,272,1,0
11857.0,1,788,,,,208,1,0
11857.0,1,798,,,,208,1,0
11857.0,1,817,,,,208,1,0
11857.0,1,841,,,,208,1,0
11857.0,1,843,,,,208,1,0
11857.0,1,846,,,,208,1,0
11890.0,1,950,,,,272,1,0
11890.0,1,1009,,,,272,1,0
12540.0,1,655,,,,190,1,0
12540.0,1,695,,,,190,1,0
12540.0,1,730,,,,190,1,0
12540.0,1,760,,,,190,1,0
12540.0,1,775,,,,190,1,0
12540.0,1,775,,,,190,1,0
13576.0,1,695,,,,119,1,0
13747.0,1,710,,,,119,1,0
14480.0,1,655,,,,119,1,0
16432.0,1,685,,,,119,1,0
16712.0,1,715,,,,119,1,0
16712.0,1,745,,,,119,1,0
17584.0,1,1420,,,,253,1,0
22302.0,1,1260,,,,58,1,0
33415.0,1,1830,,,,205,1,0
650.0,0,495,,,,298,1,0
1291.0,1,1635,,,,749,1,0
1391.0,1,1705,,,,749,1,0
5710.0,1,630,,,,193,1,0
9044.0,0,510,,,,396,1,0
9997.0,0,515,,,,208,1,0
10008.0,0,510,,,,208,1,0
10014.0,0,500,,,,147,1,0
10015.0,1,655,,,,147,1,0
10015.0,1,665,,,,147,1,0
10015.0,1,670,,,,147,1,0
10030.0,1,650,,,,352,1,0
650.0,0,495,,,,298,1,0
9044.0,0,510,,,,396,1,0
9997.0,0,515,,,,208,1,0
10008.0,0,510,,,,208,1,0
10014.0,0,500,,,,147,1,0
10015.0,1,615,,,,147,1,0
10015.0,1,630,,,,147,1,0
10015.0,1,635,,,,147,1,0
10015.0,1,645,,,,147,1,0
10015.0,1,665,,,,147,1,0
10015.0,1,670,,,,147,1,0
650.0,0,495,,,,298,1,0
1485.0,1,750,,,,749,1,0
9044.0,0,510,,,,396,1,0
9997.0,0,515,,,,208,1,0
10008.0,0,510,,,,208,1,0
10014.0,0,500,,,,147,1,0
10015.0,1,610,,,,147,1,0
10015.0,1,630,,,,147,1,0
10015.0,1,630,,,,147,1,0
10015.0,1,635,,,,147,1,0
10015.0,1,645,,,,147,1,0
10015.0,1,665,,,,147,1,0
10015.0,1,670,,,,147,1,0
2048.0,1,655,,,,338,1,0
1408.0,1,1635,,,,749,1,0
1443.0,1,1705,,,,749,1,0
9044.0,0,510,,,,396,1,0
9997.0,0,515,,,,208,1,0
10008.0,0,515,,,,208,1,0
10014.0,0,500,,,,147,1,0
10015.0,1,630,,,,147,1,0
10015.0,1,645,,,,147,1,0
10015.0,1,650,,,,147,1,0
10015.0,1,660,,,,147,1,0
10015.0,1,665,,,,147,1,0
10015.0,1,670,,,,147,1,0
1459.0,1,785,,,,749,1,0
2048.0,1,655,,,,338,1,0
5711.0,1,775,,,,158,1,0
9044.0,0,510,,,,396,1,0
9997.0,0,515,,,,208,1,0
10008.0,0,510,,,,208,1,0
10014.0,0,500,,,,147,1,0
10015.0,1,600,,,,147,1,0
10015.0,1,625,,,,147,1,0
10015.0,1,645,,,,147,1,0
10015.0,1,660,,,,147,1,0
10015.0,1,660,,,,147,1,0
10015.0,1,665,,,,147,1,0
10015.0,1,670,,,,147,1,0
10030.0,1,650,,,,352,1,0
3344.0,1,1755,,,,212,1,0
3344.0,1,1755,,,,212,1,0
3344.0,1,1755,,,,212,1,0
3344.0,1,1755,,,,212,1,0
3344.0,1,1755,,,,212,1,0
3344.0,1,1755,,,,212,1,0
2048.0,1,655,,,,338,1,0
2472.0,1,1635,,,,749,1,0
5716.0,1,630,,,,397,1,0
6034.0,1,630,,,,202,1,0
9044.0,0,510,,,,396,1,0
9997.0,0,515,,,,208,1,0
10008.0,0,510,,,,208,1,0
10014.0,0,500,,,,147,1,0
10015.0,1,630,,,,147,1,0
10015.0,1,630,,,,147,1,0
10015.0,1,635,,,,147,1,0
10015.0,1,655,,,,147,1,0
10015.0,1,665,,,,147,1,0
10015.0,1,670,,,,147,1,0
10015.0,1,670,,,,147,1,0
12540.0,1,655,,,,190,1,0
14480.0,1,655,,,,119,1,0
12540.0,1,655,,,,190,1,0
14480.0,1,655,,,,119,1,0
1541.0,1,673,,,,352,1,0
1541.0,1,689,,,,352,1,0
1591.0,1,775,,,,320,1,0
1644.0,1,715,,,,582,1,0
1733.0,1,699,,,,67,1,0
1741.0,1,795,,,,614,1,0
1748.0,1,705,,,,397,1,0
1826.0,1,760,,,,397,1,0
1832.0,1,630,,,,397,1,0
1832.0,1,675,,,,397,1,0
1847.0,1,655,,,,338,1,0
1879.0,1,655,,,,338,1,0
1911.0,1,715,,,,11,1,0
1936.0,1,671,,,,67,1,0
1507.0,1,1200,,,,609,1,0
1507.0,1,1210,,,,609,1,0
1677.0,1,1045,,,,681,1,0
1677.0,1,1050,,,,681,1,0
1677.0,1,1235,,,,681,1,0
1677.0,1,1240,,,,681,1,0
1937.0,1,905,,,,11,1,0
2013.0,1,740,,,,493,1,0
2043.0,1,925,,,,681,1,0
2133.0,1,765,,,,92,1,0
2134.0,1,770,,,,660,1,0
2151.0,1,629,,,,67,1,0
2185.0,1,1080,,,,744,1,0
2197.0,1,990,,,,807,1,0
2211.0,1,760,,,,458,1,0
2251.0,1,760,,,,458,1,0
2627.0,1,685,,,,11,1,0
2636.0,1,805,,,,625,1,0
2652.0,1,735,,,,104,1,0
2766.0,1,705,,,,523,1,0
5773.0,0,480,,,,716,1,0
1216.0,2,1110,,,,546,1,0
1316.0,2,1055,,,,660,1,0
1487.0,2,1160,,,,760,1,0
1551.0,2,1140,,,,821,1,0
1587.0,2,1005,,,,660,1,0
1593.0,2,920,,,,821,1,0
1645.0,2,1025,,,,546,1,0
1696.0,2,955,,,,760,1,0
1707.0,2,1005,,,,546,1,0
1750.0,2,920,,,,760,1,0
1750.0,2,1025,,,,760,1,0
1786.0,2,895,,,,546,1,0
1860.0,2,945,,,,760,1,0
1966.0,2,920,,,,535,1,0
1968.0,1,990,,,,532,1,0
2243.0,2,894,,,,399,1,0
2282.0,2,899,,,,811,1,0
2319.0,2,1075,,,,172,1,0
2446.0,1,1705,,,,749,1,0
2472.0,1,1635,,,,749,1,0
2718.0,1,1275,,,,11,1,0
3909.0,1,920,,,,377,1,0
3909.0,1,970,,,,377,1,0
3909.0,1,1140,,,,377,1,0
3909.0,1,1190,,,,377,1,0
4012.0,1,1345,,,,481,1,0
4574.0,1,705,,,,397,1,0
4574.0,1,740,,,,397,1,0
4580.0,1,690,,,,397,1,0
4580.0,1,690,,,,397,1,0
4580.0,1,710,,,,397,1,0
4580.0,1,710,,,,397,1,0
4580.0,1,805,,,,397,1,0
5546.0,1,649,,,,67,1,0
5546.0,1,764,,,,67,1,0
5546.0,1,776,,,,67,1,0
5568.0,1,711,,,,67,1,0
5568.0,1,766,,,,67,1,0
5569.0,1,630,,,,193,1,0
5598.0,1,705,,,,582,1,0
5565.0,1,860,,,,582,1,0
5565.0,1,980,,,,582,1,0
5565.0,1,1125,,,,582,1,0
5568.0,1,780,,,,67,1,0
5568.0,1,836,,,,67,1,0
5568.0,1,931,,,,67,1,0
5568.0,1,935,,,,67,1,0
5572.0,2,1390,,,,551,1,0
5577.0,1,915,,,,397,1,0
5583.0,1,880,,,,397,1,0
5583.0,1,950,,,,397,1,0
5589.0,2,869,,,,67,1,0
5589.0,1,875,,,,397,1,0
5589.0,2,881,,,,67,1,0
5643.0,1,775,,,,158,1,0
5730.0,2,754,,,,194,1,0
5730.0,2,754,,,,194,1,0
5730.0,2,766,,,,194,1,0
5730.0,2,766,,,,194,1,0
5730.0,2,784,,,,399,1,0
5736.0,1,710,,,,716,1,0
5736.0,1,805,,,,716,1,0
5736.0,1,875,,,,716,1,0
5736.0,1,920,,,,716,1,0
5736.0,1,990,,,,716,1,0
5736.0,1,1090,,,,716,1,0
5736.0,1,1185,,,,716,1,0
5751.0,2,920,,,,716,1,0
5751.0,2,947,,,,716,1,0
5751.0,2,955,,,,716,1,0
5751.0,2,981,,,,716,1,0
5751.0,2,982,,,,716,1,0
5751.0,2,1016,,,,716,1,0
5751.0,2,1044,,,,716,1,0
5751.0,2,1060,,,,716,1,0
5751.0,2,1079,,,,716,1,0
5751.0,2,1087,,,,716,1,0
5751.0,2,1121,,,,716,1,0
5751.0,2,1184,,,,716,1,0
5751.0,2,1217,,,,716,1,0
5751.0,2,1224,,,,716,1,0
5751.0,2,1252,,,,716,1,0
5751.0,2,1259,,,,716,1,0
5757.0,2,897,,,,716,1,0
5794.0,1,720,,,,716,1,0
5794.0,2,1035,,,,599,1,0
5794.0,2,1071,,,,716,1,0
5794.0,2,1071,,,,716,1,0
5794.0,2,1087,,,,716,1,0
5794.0,2,1087,,,,716,1,0
5798.0,2,826,,,,67,1,0
5798.0,2,830,,,,67,1,0
5801.0,2,965,,,,599,1,0
5804.0,2,945,,,,193,1,0
5804.0,2,945,,,,193,1,0
5804.0,2,1045,,,,193,1,0
5804.0,2,1045,,,,193,1,0
5804.0,2,1045,,,,193,1,0
5824.0,2,800,,,,424,1,0
5827.0,2,905,,,,158,1,0
5827.0,2,1025,,,,158,1,0
5827.0,2,1090,,,,158,1,0
5827.0,2,1210,,,,158,1,0
5839.0,2,915,,,,582,1,0
5839.0,2,1035,,,,582,1,0
5839.0,2,1060,,,,582,1,0
5839.0,2,1060,,,,582,1,0
5839.0,2,1180,,,,582,1,0
5839.0,2,1180,,,,582,1,0
5839.0,2,1180,,,,582,1,0
5879.0,2,780,,,,582,1,0
6040.0,1,745,,,,424,1,0
6460.0,1,685,,,,78,1,0
8952.0,0,510,,,,396,1,0
9965.0,1,650,,,,352,1,0
9976.0,1,675,,,,208,1,0
9976.0,1,680,,,,208,1,0
9976.0,1,720,,,,208,1,0
9976.0,1,735,,,,208,1,0
9976.0,1,765,,,,208,1,0
9976.0,1,770,,,,208,1,0
9976.0,1,780,,,,208,1,0
9976.0,1,790,,,,208,1,0
9976.0,1,810,,,,208,1,0
9976.0,1,819,,,,208,1,0
9976.0,1,830,,,,208,1,0
9976.0,1,850,,,,208,1,0
9976.0,1,859,,,,208,1,0
9976.0,1,860,,,,208,1,0
9976.0,1,860,,,,208,1,0
9976.0,1,880,,,,208,1,0
9976.0,1,944,,,,208,1,0
9997.0,0,515,,,,208,1,0
10000.0,1,775,,,,147,1,0
10007.0,1,675,,,,352,1,0
10007.0,1,720,,,,352,1,0
10007.0,1,770,,,,352,1,0
10007.0,1,790,,,,352,1,0
10007.0,1,860,,,,352,1,0
10007.0,1,920,,,,352,1,0
10008.0,0,495,,,,208,1,0
10008.0,0,510,,,,208,1,0
10008.0,0,510,,,,208,1,0
10008.0,0,510,,,,208,1,0
10008.0,0,510,,,,208,1,0
